detla_boric,delta_kast,delta_nulos,delta_blancos,delta_no,origen,com_clust
596.219156526568,1524.904177983566,403.8521072953067,45.02455666851188,1.5260474955571388e-6,nulos_pv,19
183.64624142192525,1464.7124019467467,7.862614367250822e-5,150.6412240619316,5.394325248371606e-5,blanco_pv,19
13796.62000000194,23030.87159536538,793.3722132514781,278.82664870096045,170023.30954268025,noVoto_pv,30
32875.00130995471,0.0,0.0,0.0,0.0,boric_pv,30
0.0,52048.002073955424,0.0,0.0,0.0,kast_pv,30
15484.348839395663,7155.651790813466,0.0,0.0,0.0,provoste_pv,30
1802.000064594363,0.0,0.0,0.0,0.0,artes_pv,30
11068.000414794193,0.0,0.0,0.0,0.0,meo_pv,30
12573.91515546724,4924.514735715733,320.31716477919707,134.9349597292265,5824.317984308602,parisi_pv,30
7820.07260338055,9535.927907527646,0.0,0.0,0.0,sichel_pv,30
647.8852971309723,542.4900227989533,250.5141901195192,58.433005521361686,97.67748442919327,nulos_pv,30
9.225828579710795e-6,207.7035146770454,109.22109411680572,65.23632711304563,802.8390548672749,blanco_pv,30
16785.83213941006,22010.538044786837,1022.8111308994002,469.4111282730289,170088.40755663067,noVoto_pv,18
37427.00149147747,0.0,0.0,0.0,0.0,boric_pv,18
0.0,56094.002236244014,0.0,0.0,0.0,kast_pv,18
15478.517044270346,8646.483574838998,0.0,0.0,0.0,provoste_pv,18
1914.0000707091085,0.0,0.0,0.0,0.0,artes_pv,18
12798.000503350426,0.0,0.0,0.0,0.0,meo_pv,18
21155.993469209792,2413.5708213749217,627.7440852225185,108.76291114657573,5224.9287130461935,parisi_pv,18
5650.567213769979,13910.433363818664,0.0,0.0,0.0,sichel_pv,18
1419.8656172450567,207.47833851039286,31.656047672221536,8.762250294963287e-6,0.0,nulos_pv,18
94.22763499899587,204.04113814396644,1.4057784237651487,11.419637201653096,980.9058112316194,blanco_pv,18
3929.3949165143417,6066.651016810317,376.6243566294597,129.13894674103466,57453.190763304854,noVoto_pv,8110
13213.000512112618,0.0,0.0,0.0,0.0,boric_pv,8110
84.25052201564523,18890.75002787452,0.0,0.0,0.0,kast_pv,8110
4954.7963453793745,1236.20382375021,0.0,0.0,0.0,provoste_pv,8110
845.0864218314721,20.91357647744534,3.923597837540108e-6,3.2147051791506e-6,0.0,artes_pv,8110
3426.5806461906914,1140.4194655302344,0.0,0.0,0.0,meo_pv,8110
9090.433502243563,2847.373086418219,287.2971767597336,54.876098102104045,876.0201364763818,parisi_pv,8110
1540.4286829565747,4561.57147942774,0.0,0.0,0.0,sichel_pv,8110
427.94641392564466,79.05357953569803,7.1458054860647015e-6,2.3964567891822105e-6,0.0,nulos_pv,8110
149.88004173067125,39.11991460598315,1.4784155936470724e-5,2.8150099497320403e-5,7.290901591712469e-7,blanco_pv,8110
4438.136416719084,2829.1723782159,416.90169430559274,83.17869969032395,40705.6108110691,noVoto_pv,8102
8251.000310460347,0.0,0.0,0.0,0.0,boric_pv,8102
0.0,11597.000416014409,0.0,0.0,0.0,kast_pv,8102
3475.5502638982975,1301.4498310101312,0.0,0.0,0.0,provoste_pv,8102
495.99999628311633,8.851877290961795e-6,0.0,0.0,0.0,artes_pv,8102
2083.731773006269,1109.2682648755524,4.051795107035614e-6,0.0,0.0,meo_pv,8102
7120.704429785499,3116.295710752523,0.0,0.0,0.0,parisi_pv,8102
732.0086161117936,2033.9914443800749,0.0,0.0,0.0,sichel_pv,8102
174.32117491331087,215.68120921541092,40.997545585322605,6.542736735773118e-5,4.858588268733757e-6,nulos_pv,8102
7.445248775623083e-6,2.4937834593232266,4.099005980054195e-5,23.752252461804005,146.75391564356417,blanco_pv,8102
10398.919716301212,5787.909072954904,340.62955922260596,333.0588669816652,74761.48278453962,noVoto_pv,23
17833.00069968972,0.0,0.0,0.0,0.0,boric_pv,23
0.0,32505.00128036313,0.0,0.0,0.0,kast_pv,23
5142.446457646011,3143.5537702627303,0.0,0.0,0.0,provoste_pv,23
874.0000196128242,0.0,0.0,0.0,0.0,artes_pv,23
4901.561378952806,1035.438776614678,0.0,0.0,0.0,meo_pv,23
8660.657607661065,2504.7988577641777,106.543684396309,0.0,0.0,parisi_pv,23
1156.964011390739,14591.895151150762,475.1374079627543,0.0035886357903453254,0.0,sichel_pv,23
414.093087322797,93.8836623748714,66.02320475494741,4.5264776213888106e-5,2.826080892196188e-7,nulos_pv,23
92.566452695593,223.43349505878106,1.2509757853367806e-5,3.687749323438426e-5,2.858374874755289e-6,blanco_pv,23
4186.030172560359,3238.2648586471287,273.36435369706817,26.01344680130452,84948.32716829414,noVoto_pv,1101
15247.959494292316,314.0409215896489,0.0,0.0,0.0,boric_pv,1101
992.4658321937814,23120.534830193563,0.0,0.0,0.0,kast_pv,1101
4376.729062629132,1660.2710057980037,0.0,0.0,0.0,provoste_pv,1101
916.6234156406803,65.37657230142378,1.0941037480960985e-5,6.297709495495562e-6,0.0,artes_pv,1101
2910.1553750835046,1621.7326460101722,155.1118193755387,0.00015467468869056239,4.856095590166171e-6,meo_pv,1101
9298.738482207356,4672.11582376596,227.02354396793044,187.70757478507124,1369.4145752736824,parisi_pv,1101
1392.8182906749607,5188.181849584455,0.0,0.0,0.0,sichel_pv,1101
85.01025105416815,215.07547713281963,76.07953029019721,23.186109212729527,156.64863231008547,nulos_pv,1101
25.096674826203497,39.656972179823356,0.0007112607369356736,2.0180376221682846e-5,339.24562155286003,blanco_pv,1101
8468.100044881492,27159.40910335768,2067.2930521738963,585.4929050747675,196232.70489451214,noVoto_pv,20
44930.00179178839,0.0,0.0,0.0,0.0,boric_pv,20
0.0,63314.00252420982,0.0,0.0,0.0,kast_pv,20
19472.227605912416,5768.773136272672,0.0,0.0,0.0,provoste_pv,20
2480.0000928656723,0.0,0.0,0.0,0.0,artes_pv,20
15138.000598564136,0.0,0.0,0.0,0.0,meo_pv,20
22827.82277481832,6808.178084279086,0.0,0.0,0.0,parisi_pv,20
11988.064287965974,12208.936424066942,0.0,0.0,0.0,sichel_pv,20
264.1061786629658,137.03988886599205,23.181245411914603,15.87679652339754,1522.79589053573,nulos_pv,20
0.0007558495973244919,1093.6287809626563,8.043625576569182e-5,38.37035715158075,2.5599909978464207e-5,blanco_pv,20
4048.185615611898,12560.709910476648,451.42371887604236,167.89218354246924,70923.78857149294,noVoto_pv,25
13692.000542602567,0.0,0.0,0.0,0.0,boric_pv,25
0.0,23860.00094584874,0.0,0.0,0.0,kast_pv,25
10463.3682929753,700.632011179366,0.0,0.0,0.0,provoste_pv,25
757.0000241318696,0.0,0.0,0.0,0.0,artes_pv,25
5087.000190673526,0.0,0.0,0.0,0.0,meo_pv,25
7875.7918148617755,860.5433853641531,158.26200154085612,52.64421700815792,2045.7585812250577,parisi_pv,25
2241.377774533675,6901.622486993557,0.0,0.0,0.0,sichel_pv,25
0.0012450386529038243,697.753593538942,40.245031864899104,0.00012299303232136754,6.5644737277023314e-6,nulos_pv,25
4.251340449516024e-6,502.9999965757108,1.0173216402317977e-6,1.155096923138394e-6,0.0,blanco_pv,25
5888.803371140305,15210.899934109755,744.0151657795238,165.94318637014146,101699.33834260027,noVoto_pv,4
13892.000541597396,0.0,0.0,0.0,0.0,boric_pv,4
0.0,32644.001295996793,0.0,0.0,0.0,kast_pv,4
9053.69687686858,3529.2666589811383,64.84915580080433,107.28200457942289,13.905303770055173,provoste_pv,4
699.3268936910342,1.4975711973816556e-6,0.00011360027775659988,2.6025944227821117e-5,159.6729651851726,artes_pv,4
5968.000198396867,0.0,0.0,0.0,0.0,meo_pv,4
10716.78722155324,0.0,0.0,0.0,1488.2131009513241,parisi_pv,4
351.005963332052,9539.99429750652,0.0,0.0,0.0,sichel_pv,4
122.98747448586069,313.28456403518794,94.17795467561471,9.86295035581129,392.68705644752544,nulos_pv,4
6.873472362837288e-5,569.9780669492136,3.382124185341914e-5,46.569135734465995,175.4526947603549,blanco_pv,4
7380.327555247102,14064.397753273708,522.0591090511409,376.0106998811677,109188.20488254688,noVoto_pv,28
17651.000700728524,0.0,0.0,0.0,0.0,boric_pv,28
0.0,29913.001191278283,0.0,0.0,0.0,kast_pv,28
18025.60829026759,1226.3922592422539,0.0,0.0,0.0,provoste_pv,28
987.0000230820388,0.0,0.0,0.0,0.0,artes_pv,28
5524.000211540475,0.0,0.0,0.0,0.0,meo_pv,28
10515.543380075265,144.74045864559946,298.74519566956593,7.45218334964379,2217.5187822599264,parisi_pv,28
272.52810095504606,11075.47223401914,0.0,0.0,0.0,sichel_pv,28
0.0,687.0067131950314,5.09194758133822e-5,1.1238545388698389e-5,324.9932301368575,nulos_pv,28
5.578392098282765e-8,857.9955521893769,4.279765986568154e-5,0.0043979404040933225,7.016775320914956e-6,blanco_pv,28
7297.098211585195,8024.31504573961,1092.5518497685405,312.21264029352795,100281.82225261311,noVoto_pv,9101
23413.000849582593,0.0,0.0,0.0,0.0,boric_pv,9101
0.0,47023.00182712465,0.0,0.0,0.0,kast_pv,9101
7748.857706808007,4271.142624902096,0.0,0.0,0.0,provoste_pv,9101
1191.8116930064368,24.188329099557773,0.0,0.0,0.0,artes_pv,9101
5184.438732444984,1592.5614499046856,0.0,0.0,0.0,meo_pv,9101
10321.261854469074,4768.7385829458135,0.0,0.0,0.0,parisi_pv,9101
3194.7260453509493,10983.274301822272,0.0,0.0,0.0,sichel_pv,9101
117.2942699314403,60.16553046061693,12.944801186158758,14.535232390152334,729.0601660316318,nulos_pv,9101
335.13644881016626,33.86349786999891,4.365109384590542e-5,1.0690646655809784e-5,0.0,blanco_pv,9101
6158.3199760367115,11651.229963719838,672.4562909318894,248.13463061259614,97223.85913869899,noVoto_pv,27
17295.000687535354,0.0,0.0,0.0,0.0,boric_pv,27
0.0,17861.00070605504,0.0,0.0,0.0,kast_pv,27
13850.640353355382,1619.1291711833958,120.09222027968123,23.56232465575266,2165.5759305257898,provoste_pv,27
1141.0000349144304,0.0,0.0,0.0,0.0,artes_pv,27
5344.000207980938,0.0,0.0,0.0,0.0,meo_pv,27
13446.684811558895,0.0,0.0,0.0,5081.315700683904,parisi_pv,27
2037.3099371463773,5934.690297603828,0.0,0.0,0.0,sichel_pv,27
636.1735041596665,82.82650085555314,7.583613514954149e-7,0.0,0.0,nulos_pv,27
0.0,513.0000130648715,0.0,0.0,0.0,blanco_pv,27
10902.77446623062,8697.866361096903,430.5024416165341,223.21633143446297,108054.64039962148,noVoto_pv,13
22548.000897951995,0.0,0.0,0.0,0.0,boric_pv,13
0.0,24425.00095949343,0.0,0.0,0.0,kast_pv,13
12361.520200370243,1168.4801989323894,0.0,0.0,0.0,provoste_pv,13
1234.0000447481548,0.0,0.0,0.0,0.0,artes_pv,13
6645.000259676299,0.0,0.0,0.0,0.0,meo_pv,13
7356.790231773844,2696.703451704008,279.4978871358222,35.56683148923854,6153.441597897089,parisi_pv,13
1854.0903143396627,8671.90999831628,0.0,0.0,0.0,sichel_pv,13
438.36462592407463,208.8308004726181,74.68781264860722,42.11821858657256,133.99854236812735,nulos_pv,13
218.7030388018163,317.2969575987887,3.4702186724067632e-6,3.478955299017435e-6,0.0,blanco_pv,13
5961.23499485878,4006.5906870944928,600.214127697966,169.92765718601498,64348.03253316275,noVoto_pv,10301
14256.000481376284,0.0,0.0,0.0,0.0,boric_pv,10301
0.0,21365.000811633432,0.0,0.0,0.0,kast_pv,10301
7917.915179975694,2076.0850635874954,0.0,0.0,0.0,provoste_pv,10301
838.0000123380718,0.0,0.0,0.0,0.0,artes_pv,10301
2854.722986799732,454.27706220402285,0.0,0.0,0.0,meo_pv,10301
7134.435997484369,2779.5642692840784,0.0,0.0,0.0,parisi_pv,10301
939.3512679377488,6777.648929381431,0.0,0.0,0.0,sichel_pv,10301
359.8234889150681,136.17650430608734,5.6471435512442545e-6,3.217978866563696e-6,0.0,nulos_pv,10301
36.848687258934525,204.15127799623085,1.3485764915452681e-5,2.0031235312543463e-5,1.227834426357825e-6,blanco_pv,10301
2959.8801326798207,361.54117360421526,220.6319270385034,73.28015789179102,70416.66660878566,noVoto_pv,2201
8984.000338784661,0.0,0.0,0.0,0.0,boric_pv,2201
1207.1135026327017,10434.886813054905,0.0,0.0,0.0,kast_pv,2201
3662.4434037840447,1249.5567285718455,0.0,0.0,0.0,provoste_pv,2201
592.3059268221774,3.1495902099018405e-6,13.694052772076263,1.567305957904917e-5,1.5830966436364313e-6,artes_pv,2201
1372.4490832794195,2576.550960727439,6.2491310725751075e-6,0.0,0.0,meo_pv,2201
10801.90878472386,7862.795941728178,580.4442364992092,89.78752545846407,4197.063511590289,parisi_pv,2201
779.081604179036,2809.918471612004,0.0,0.0,0.0,sichel_pv,2201
284.1721732531417,212.39223875759734,24.435573951583905,1.4163503246313104e-5,0.0,nulos_pv,2201
79.57722401250192,73.60496151998935,22.33736600814595,13.480416611348398,3.1848014401024383e-5,blanco_pv,2201
7134.965776223049,5352.050024849908,397.789939676201,173.59996504775256,59184.59429420309,noVoto_pv,21
16405.000648578392,0.0,0.0,0.0,0.0,boric_pv,21
0.0,23165.000915687702,0.0,0.0,0.0,kast_pv,21
5913.139505124997,2511.86073427331,0.0,0.0,0.0,provoste_pv,21
873.0000216874122,0.0,0.0,0.0,0.0,artes_pv,21
3652.9999138537487,0.00018601950244772844,0.0,0.0,0.0,meo_pv,21
4579.60862277024,1091.7725931584555,287.34788427180104,77.96645856388358,2131.30444123562,parisi_pv,21
2334.1376058001724,8234.862704478877,0.0,0.0,0.0,sichel_pv,21
463.58509065071223,67.41487209629994,3.126590676843589e-5,8.121871568577959e-6,0.0,nulos_pv,21
4.894184063275815e-6,335.27977882999687,2.3804901967077752e-5,4.320992588266039e-5,87.72014926099118,blanco_pv,21
5524.118123873124,3292.773881373145,46.11472727645136,150.78780679076738,58987.20546068651,noVoto_pv,3101
11766.000432755096,0.0,0.0,0.0,0.0,boric_pv,3101
0.0,11839.00019504961,0.0,0.0,0.0,kast_pv,3101
7592.363235397865,2633.9646760460314,146.6719078198016,0.00023567930524272766,0.0,provoste_pv,3101
785.9999174167511,1.1845937672751227e-6,2.8981774546141118e-5,3.129510963370047e-5,2.1121770967938592e-5,artes_pv,3101
2287.3118184425443,937.6879242563147,0.00022437716032774692,4.697861111018061e-5,0.0,meo_pv,3101
9122.859437685293,1455.1442748840334,316.54246791137155,0.00020210065364496168,2678.4536174186487,parisi_pv,3101
1136.8934415647227,3204.106570418523,1.7276575983696985e-5,3.115315359424676e-6,0.0,sichel_pv,3101
20.09608642568313,202.85674882055136,10.71806194994288,0.00011306932678711474,143.32898973449588,nulos_pv,3101
5.951728657052462e-6,125.41002352230348,0.000129984156529309,0.2819235802808688,34.30791696153048,blanco_pv,3101
4112.604485252183,2866.3390613585866,136.51715026623611,86.40011534445647,40180.13918777854,noVoto_pv,29
8148.000314835576,0.0,0.0,0.0,0.0,boric_pv,29
0.0,30930.001195274737,0.0,0.0,0.0,kast_pv,29
4005.651945394982,797.3481872207274,0.0,0.0,0.0,provoste_pv,29
397.0000022627704,4.2334604862274196e-7,0.0,0.0,0.0,artes_pv,29
2209.0000613126185,0.0,0.0,0.0,0.0,meo_pv,29
3226.953821827535,271.04626890410964,0.0,0.0,0.0,parisi_pv,29
299.3813528251381,16428.629818093064,824.6199141987062,252.36907720564298,0.0,sichel_pv,29
286.99998825548744,8.514089709771751e-6,3.4385583771202453e-6,1.2405397419513686e-6,0.0,nulos_pv,29
63.06036963551509,120.9777396835312,5.961866109453615,2.3980944217545216e-5,5.905558759498255e-7,blanco_pv,29
3664.8966541780924,9286.924965740754,587.6720462709274,263.1240597471368,87117.38227406309,noVoto_pv,10101
18860.000735290738,0.0,0.0,0.0,0.0,boric_pv,10101
940.9941473631745,27849.006662771746,0.0,0.0,0.0,kast_pv,10101
6758.648801761744,2580.351398631576,0.0,0.0,0.0,provoste_pv,10101
1209.000034981765,0.0,0.0,0.0,0.0,artes_pv,10101
5193.320787620063,361.6793318405233,0.0,0.0,0.0,meo_pv,10101
10712.870601282408,3627.664687222314,118.46494047971181,0.0,0.0,parisi_pv,10101
2586.1733166009185,6866.826916612592,0.0,0.0,0.0,sichel_pv,10101
261.9984496706798,272.810232676362,93.20784082043787,15.983456359218467,2.0473301841275256e-5,nulos_pv,10101
0.0,469.2620289384562,2.8911317716098332e-5,2.9102678716971067,25.827674706822496,blanco_pv,10101
7164.818071442062,3097.6555853816203,744.9930914674902,273.5787303468828,72195.95452136194,noVoto_pv,14
20929.000824214894,0.0,0.0,0.0,0.0,boric_pv,14
0.0,26383.001028941188,0.0,0.0,0.0,kast_pv,14
5683.888276653869,4178.11199662447,0.0,0.0,0.0,provoste_pv,14
873.0000117901199,7.867420626383802e-6,0.0,0.0,0.0,artes_pv,14
5252.027803604051,11.972347876700049,0.0,0.0,0.0,meo_pv,14
6872.611069501133,2109.3891914519722,0.0,0.0,0.0,parisi_pv,14
3308.160245612279,9245.840124694882,0.0,0.0,0.0,sichel_pv,14
616.9600353176929,0.00010855099120962749,48.039850496076966,8.790763876134212e-6,0.0,nulos_pv,14
378.9999674811464,2.1561485243594915e-5,5.774619735408464e-6,6.429373632175384e-6,0.0,blanco_pv,14
3730.940656135276,2859.2153313633144,575.9243398856344,140.55584995275748,57818.36382266302,noVoto_pv,12101
17375.00064798719,0.0,0.0,0.0,0.0,boric_pv,12101
0.0,15589.000580119895,0.0,0.0,0.0,kast_pv,12101
3607.480884266961,1385.5192399079192,0.0,0.0,0.0,provoste_pv,12101
463.87961531657396,73.12037349711915,9.295394193824382e-6,4.780787621435914e-6,0.0,artes_pv,12101
4710.744017471261,771.2561239354746,0.0,0.0,0.0,meo_pv,12101
6745.118622374838,428.881571146618,0.0,0.0,0.0,parisi_pv,12101
1530.2246889240678,3251.7754242491146,0.0,0.0,0.0,sichel_pv,12101
454.86924202864384,20.13074810620237,9.837831247639592e-6,2.8466078298322254e-6,0.0,nulos_pv,12101
191.99998479277858,3.6467048080941967e-6,6.480984816227e-6,4.746968165162093e-6,3.3256361279359844e-7,blanco_pv,12101
18651.631547978748,10740.292579818308,1440.261703373839,543.547711800896,163349.26645702822,noVoto_pv,6
49148.00195237709,0.0,0.0,0.0,0.0,boric_pv,6
0.0,46858.001835749594,0.0,0.0,0.0,kast_pv,6
13222.29922565729,5825.701318340954,0.0,0.0,0.0,provoste_pv,6
2686.0000906844202,0.0,0.0,0.0,0.0,artes_pv,6
11298.845100053271,4289.155352268342,0.0,0.0,0.0,meo_pv,6
20284.387476841857,2991.0593623628415,280.55359895844674,0.0,0.0,parisi_pv,6
6844.761933816466,14785.238690446971,0.0,0.0,0.0,sichel_pv,6
872.347641655738,379.32633125476616,174.32604484284522,0.0,0.0,nulos_pv,6
372.8749956892286,373.1250162830789,0.0,0.0,0.0,blanco_pv,6
7679.787810059872,10934.972984710426,890.9083557895445,443.01941416500387,182737.31143527513,noVoto_pv,13101
53470.00213379502,0.0,0.0,0.0,0.0,boric_pv,13101
0.0,34443.00135343697,0.0,0.0,0.0,kast_pv,13101
10632.979944167226,1943.0204284257975,0.0,0.0,0.0,provoste_pv,13101
3062.0001158526475,0.0,0.0,0.0,0.0,artes_pv,13101
6665.872544110539,465.1276652118222,0.0,0.0,0.0,meo_pv,13101
5746.000216382977,0.0,0.0,0.0,0.0,parisi_pv,13101
6437.547784418127,12203.452770509224,0.0,0.0,0.0,sichel_pv,13101
223.6648622331905,185.42880661619367,37.58133225399969,4.344913324685021,460.9800855719311,nulos_pv,13101
60.46933920517746,339.53066713605193,0.0,0.0,0.0,blanco_pv,13101
6968.002344334876,5944.137117141249,650.26274674818,199.01400850812288,64646.583783267575,noVoto_pv,13127
21857.000858588715,0.0,0.0,0.0,0.0,boric_pv,13127
100.3222992986365,13110.678082560693,0.0,0.0,0.0,kast_pv,13127
6273.140088012357,221.86009674305714,0.0,0.0,0.0,provoste_pv,13127
1547.0000494169294,0.0,0.0,0.0,0.0,artes_pv,13127
5804.770071041551,570.2301081959295,0.0,0.0,0.0,meo_pv,13127
4627.000157750621,0.0,0.0,0.0,0.0,parisi_pv,13127
1777.2902978403429,5433.709902535528,0.0,0.0,0.0,sichel_pv,13127
197.10644437821415,297.88989582335176,3.705174952493145e-5,0.003592525814138393,3.0220870488658347e-5,nulos_pv,13127
233.99993362214894,6.589407235102535e-5,2.9725375406925305e-7,1.3546255381531025e-6,0.0,blanco_pv,13127
5665.110767025968,4653.793729506719,457.1795011842475,146.17285017440724,61285.743152108655,noVoto_pv,13106
18230.00071212765,0.0,0.0,0.0,0.0,boric_pv,13106
0.0,12049.000447234785,0.0,0.0,0.0,kast_pv,13106
5042.647357536768,693.3527972716892,0.0,0.0,0.0,provoste_pv,13106
1163.0000337093718,0.0,0.0,0.0,0.0,artes_pv,13106
5491.000206704714,0.0,0.0,0.0,0.0,meo_pv,13106
3632.0001303757226,0.0,0.0,0.0,0.0,parisi_pv,13106
1550.6446884700426,4794.3554670850135,0.0,0.0,0.0,sichel_pv,13106
113.52525353520204,86.33372994075066,2.728392949084695,0.4119147597016961,388.00070881526085,nulos_pv,13106
193.99998851307583,7.88344722857108e-6,1.9108629841965906e-6,2.4108894320533155e-6,0.0,blanco_pv,13106
6051.631850668216,4804.105798969992,433.9297920779225,143.13503709870344,51197.19752118517,noVoto_pv,13104
17619.00068215116,0.0,0.0,0.0,0.0,boric_pv,13104
517.5014464488215,10469.498863919373,0.0,0.0,0.0,kast_pv,13104
5424.908011314436,548.0921501412773,0.0,0.0,0.0,provoste_pv,13104
1146.000008335895,1.2138703289059512e-5,0.0,0.0,0.0,artes_pv,13104
5717.928826959945,820.0713492614913,0.0,0.0,0.0,meo_pv,13104
4062.1145076150297,723.8856204891122,0.0,0.0,0.0,parisi_pv,13104
2135.2080319975066,3871.7921210940517,0.0,0.0,0.0,sichel_pv,13104
300.0651111699652,109.93483551283981,3.8104632969673786e-5,1.4921050701217405e-5,2.9151144138237585e-7,nulos_pv,13104
192.4724730136375,1.5275227396527005,2.380072669762223e-6,2.487334374863608e-6,0.0,blanco_pv,13104
11258.695309642453,5965.5982353069385,698.8380315785006,280.812780130638,77192.05564334147,noVoto_pv,4101
23245.000884139343,0.0,0.0,0.0,0.0,boric_pv,4101
0.0,20297.000788312096,0.0,0.0,0.0,kast_pv,4101
