origen,detla_boric,delta_kast,delta_nulos,delta_blancos,delta_no,com_clust
parisi_pv,1.0000000358963994,0.0,0.0,0.0,0.0,13106
sichel_pv,0.24438844577936056,0.7556115787368027,0.0,0.0,0.0,13106
nulos_pv,0.19209010750457198,0.1460807613210671,0.0046165701338150514,0.0006969792888353572,0.6565155817517104,13106
blanco_pv,0.9999999407890507,4.063632592046949e-8,9.849809196889641e-9,1.2427265113676885e-8,0.0,13106
noVoto_pv,0.09662512934166081,0.07670614400399157,0.006928465465079395,0.002285406947129226,0.817454854242139,13104
boric_pv,1.000000038716792,0.0,0.0,0.0,0.0,13104
kast_pv,0.047101251155804276,0.952898777092871,0.0,0.0,0.0,13104
provoste_pv,0.9082384080553216,0.0917616189756031,0.0,0.0,0.0,13104
artes_pv,1.0000000072739048,1.059223672692802e-8,0.0,0.0,0.0,13104
meo_pv,0.8745684960171222,0.12543153093629417,0.0,0.0,0.0,13104
parisi_pv,0.8487493747628562,0.15125065200357546,0.0,0.0,0.0,13104
sichel_pv,0.35545330980481216,0.6445467156807144,0.0,0.0,0.0,13104
nulos_pv,0.7318661248047931,0.2681337451532678,9.293812919432631e-8,3.6392806588335134e-8,7.110035155667704e-10,13104
blanco_pv,0.9921261495548326,0.007873828554910827,1.2268415823516614e-8,1.2821311210637155e-8,0.0,13104
noVoto_pv,0.11802062255904287,0.0625350982777783,0.0073256533982399745,0.002943653613680217,0.8091749721512587,4101
boric_pv,1.0000000380356784,0.0,0.0,0.0,0.0,4101
kast_pv,0.0,1.000000038838848,0.0,0.0,0.0,4101
provoste_pv,0.7193334352198405,0.2806665914691213,0.0,0.0,0.0,4101
artes_pv,1.000000029322257,0.0,0.0,0.0,0.0,4101
meo_pv,0.9478418908660787,0.0521581230678359,0.0,0.0,0.0,4101
parisi_pv,0.8281978889989395,0.002098174129743436,0.005713572013079516,2.0643173261236052e-8,0.16399034421506434,4101
sichel_pv,0.035446142050074285,0.9645538846598719,0.0,0.0,0.0,4101
nulos_pv,0.7202477024229448,0.20200281344910645,0.07774941403204318,7.120187820380935e-8,0.0,4101
blanco_pv,0.18455372122506852,0.7921222389223087,8.971721157115604e-8,0.02332393184022567,1.8295185589380456e-8,4101
noVoto_pv,0.14225577031088565,0.050560919875697205,0.007782948064524888,0.0020569106228196816,0.7973434511260726,15
boric_pv,1.0000000398448083,0.0,0.0,0.0,0.0,15
kast_pv,0.0,1.0000000397204183,0.0,0.0,0.0,15
provoste_pv,0.6546864264957077,0.34531360203145295,0.0,0.0,0.0,15
artes_pv,1.0000000378713132,0.0,0.0,0.0,0.0,15
meo_pv,1.0000000390756427,0.0,0.0,0.0,0.0,15
parisi_pv,0.6083063047866686,0.3534550407984578,0.011241291654151653,0.0014472848437020553,0.02555007791701991,15
sichel_pv,0.24059060560150972,0.7594094236230725,0.0,0.0,0.0,15
nulos_pv,0.08871022985536703,0.045438649550519794,0.013560403163563162,0.0011656013511004706,0.8511251160794495,15
blanco_pv,0.3233892689236999,0.09300254212195241,0.07891323244696778,0.1528641121533951,0.3518308443539848,15
noVoto_pv,0.164296126271642,0.04602149793657482,0.007084860249685226,0.0022953584694033946,0.7803021570726946,13125
boric_pv,1.0000000394997006,0.0,0.0,0.0,0.0,13125
kast_pv,0.0,1.0000000375293507,0.0,0.0,0.0,13125
provoste_pv,0.5309423509951654,0.4690576749397112,0.0,0.0,0.0,13125
artes_pv,1.0000000338920585,0.0,0.0,0.0,0.0,13125
meo_pv,0.8136291822754409,0.18637084333978507,0.0,0.0,0.0,13125
parisi_pv,0.9138215527174358,0.08617845116557986,6.907288981547877e-9,0.0,0.0,13125
sichel_pv,0.3482275314623861,0.6517724947588408,0.0,0.0,0.0,13125
nulos_pv,0.27140165648316406,0.04716767581591445,0.012265414331270905,0.001176850233985101,0.6679884031356654,13125
blanco_pv,0.7911559549634435,9.954252446486285e-9,1.1596694425779678e-7,3.491123401132382e-7,0.20884357000301976,13125
noVoto_pv,0.13472155116224468,0.0451184403190929,0.005968438312104792,0.0019262328366366596,0.8122653373699209,13128
boric_pv,1.0000000366413553,0.0,0.0,0.0,0.0,13128
kast_pv,0.05591137571447104,0.9440886449603975,0.0,0.0,0.0,13128
provoste_pv,0.6917936732123386,0.30820634266338137,0.0,0.0,0.0,13128
artes_pv,0.9999999985636825,1.8586937934318683e-8,0.0,0.0,0.0,13128
meo_pv,0.794586114528836,0.20541390842528287,0.0,0.0,0.0,13128
parisi_pv,0.9698897367154928,0.030110288308601806,0.0,0.0,0.0,13128
sichel_pv,0.32228160560667113,0.6777184164386638,0.0,0.0,0.0,13128
nulos_pv,0.1119947364329896,0.05263387768888714,0.007433853692356543,1.5432524005021804e-7,0.8279373778605268,13128
blanco_pv,0.5525940441015953,0.37665505432842267,3.090458073531449e-5,0.07071993786111273,5.912813381691569e-8,13128
noVoto_pv,0.105636192472978,0.06929962733608867,0.0065144091303140726,0.0020605977351254513,0.8164891733254939,13126
boric_pv,1.0000000390729746,0.0,0.0,0.0,0.0,13126
kast_pv,0.0412015352066684,0.9587984929510656,0.0,0.0,0.0,13126
provoste_pv,0.7821353890517676,0.21786463751865934,0.0,0.0,0.0,13126
artes_pv,1.000000021997352,0.0,0.0,0.0,0.0,13126
meo_pv,0.8481112811553447,0.15188874505458505,0.0,0.0,0.0,13126
parisi_pv,0.9220875820062108,0.07791244396309688,0.0,0.0,0.0,13126
sichel_pv,0.3224677667942429,0.6775322600109246,0.0,0.0,0.0,13126
nulos_pv,0.9247061262345002,0.07529382671443506,3.560090424895868e-8,1.508841151116942e-8,0.0,13126
blanco_pv,0.3624156941119056,0.6234238088466981,2.296366636426405e-7,0.014160175693296754,9.171143573332511e-8,13126
noVoto_pv,0.12532802510526156,0.07270052833861934,0.006928223146263358,0.0022652827462929393,0.7927779406635628,13124
boric_pv,1.0000000396915738,0.0,0.0,0.0,0.0,13124
kast_pv,0.0,1.0000000373536349,0.0,0.0,0.0,13124
provoste_pv,0.8141995429095971,0.18580048554608292,0.0,0.0,0.0,13124
artes_pv,1.0000000333922747,0.0,0.0,0.0,0.0,13124
meo_pv,0.9601649665476594,0.03983506197345517,0.0,0.0,0.0,13124
parisi_pv,1.000000036556579,0.0,0.0,0.0,0.0,13124
sichel_pv,0.16431542482940317,0.8356846039155067,0.0,0.0,0.0,13124
nulos_pv,1.0000000038113146,1.9294763019288345e-9,3.0117160542335637e-9,0.0,0.0,13124
blanco_pv,0.6550344160059597,2.3507494173614376e-8,7.573693037057935e-8,1.9152068858327225e-7,0.34496529322892716,13124
noVoto_pv,0.14179204344981847,0.050523693901096484,0.0023649581454944267,0.0010613157258515613,0.804257988777739,13103
boric_pv,1.0000000384045888,0.0,0.0,0.0,0.0,13103
kast_pv,0.06693888676209067,0.9330611379206483,0.0,0.0,0.0,13103
provoste_pv,0.7331851844449716,0.26681482836968595,0.0,0.0,0.0,13103
artes_pv,0.758715933368716,0.07765533418158235,0.02339202350983206,0.025801133651377456,0.11443557528849213,13103
meo_pv,0.727586212604698,0.2724137955576937,1.5496441606171195e-9,0.0,0.0,13103
parisi_pv,1.0000000342162527,0.0,0.0,0.0,0.0,13103
sichel_pv,0.31577947438692416,0.6349543179213766,0.022477207517972855,2.435704791866698e-7,0.026788756603247248,13103
nulos_pv,0.04197676224370918,5.0111929833231154e-8,0.1757983075034423,0.004532894372303403,0.7776919857686153,13103
blanco_pv,0.32369019031069934,0.2214529263762097,2.383453091486878e-7,0.0908902704310999,0.3639663745366819,13103
noVoto_pv,0.1524220759252585,0.05838532041568292,0.004100647093342998,2.2167573354531758e-8,0.7850919343981423,13117
boric_pv,1.000000038268873,0.0,0.0,0.0,0.0,13117
kast_pv,0.0015953491369787318,0.9974622828048396,0.0009423558279003467,1.725693152943103e-8,0.0,13117
provoste_pv,0.6763432738619594,0.27232026558397876,0.010085717125076967,0.011330133314038126,0.029920610114946795,13117
artes_pv,1.000000023729446,0.0,0.0,0.0,0.0,13117
meo_pv,0.8684122006234548,0.1315876704074913,9.805975718718368e-8,3.454273095076192e-8,0.0,13117
parisi_pv,0.9331739041066723,0.06682611565128577,0.0,0.0,0.0,13117
sichel_pv,0.2636152183892405,0.6696100892995371,0.01733671231480949,0.003885980499772798,0.04555199949664017,13117
nulos_pv,0.11422683322388978,0.03231779199769515,0.00882977741530631,3.2976755141891574e-8,0.8446255643863536,13117
blanco_pv,0.38961057746082745,1.6464723894445415e-7,0.09066889799213686,0.08980086431147793,0.4299194955883188,13117
noVoto_pv,0.1633981159021864,0.0732421920558453,0.00851440880422586,0.002259550261916151,0.7525857329758262,13119
boric_pv,1.0000000398607858,0.0,0.0,0.0,0.0,13119
kast_pv,0.0,1.0000000391807153,0.0,0.0,0.0,13119
provoste_pv,0.6044752954869411,0.3955247280624617,0.0,0.0,0.0,13119
artes_pv,1.000000037744561,0.0,0.0,0.0,0.0,13119
meo_pv,0.9200875290353024,0.07991249944726234,0.0,0.0,0.0,13119
parisi_pv,1.0000000386110015,0.0,0.0,0.0,0.0,13119
sichel_pv,0.3046985938229056,0.6953014346142614,0.0,0.0,0.0,13119
nulos_pv,0.2597739933647969,0.0841454011835894,0.016806902028463206,0.0019465692253482795,0.6373271341978022,13119
blanco_pv,0.17210581947808853,0.017063771269594623,0.014733353271659172,0.0019852209723324583,0.7941118350083253,13119
noVoto_pv,0.08752214889815825,0.04965329152268722,0.005418085942486062,0.0024531573901053665,0.8549533162465631,4102
boric_pv,1.0000000390491524,0.0,0.0,0.0,0.0,4102
kast_pv,0.0,1.0000000383531213,0.0,0.0,0.0,4102
provoste_pv,0.82080446626222,0.17919556141338047,0.0,0.0,0.0,4102
artes_pv,1.0000000229267367,0.0,0.0,0.0,0.0,4102
meo_pv,0.8400257158364922,0.1599743083630755,0.0,0.0,0.0,4102
parisi_pv,0.8189216606018009,0.12228150368382895,0.011194360863047353,0.0006928382583046567,0.04690963659301818,4102
sichel_pv,0.10082482877018963,0.8991751947982525,0.0,0.0,0.0,4102
nulos_pv,0.5446572905297375,0.3527464567526198,0.10259614313806441,1.0688516537340437e-7,2.6944128514782256e-9,4102
blanco_pv,0.9999999726475272,1.47216951197663e-8,7.431065322707542e-9,9.868483694159406e-9,0.0,4102
noVoto_pv,0.08428354409368488,0.10395934929405302,0.007411609602546003,0.002093526017892554,0.8022519709918235,13109
boric_pv,1.0000000386651378,0.0,0.0,0.0,0.0,13109
kast_pv,0.0883366427959478,0.9116633855807982,0.0,0.0,0.0,13109
provoste_pv,0.8357996696747441,0.16420035718471607,0.0,0.0,0.0,13109
artes_pv,0.9414030474709687,0.05859696123275888,6.876526375804872e-10,0.0,0.0,13109
meo_pv,0.8348013797635817,0.16519864595397926,0.0,0.0,0.0,13109
parisi_pv,0.8151865261448468,0.18481349801999325,0.0,0.0,0.0,13109
sichel_pv,0.3447060368932777,0.6552939896812319,0.0,0.0,0.0,13109
nulos_pv,0.8229181502153302,0.07812572894499425,0.09895587315759362,2.295483395103511e-7,1.8133742376819957e-8,13109
blanco_pv,0.999999536568389,3.279113125354919e-7,5.246164708884743e-8,7.175980843616796e-8,1.1298842966650024e-8,13109
noVoto_pv,0.11727509170866887,0.05747586257788285,0.005452295675232047,0.0022670255906829554,0.8175297244475334,13116
boric_pv,1.0000000382944918,0.0,0.0,0.0,0.0,13116
kast_pv,0.08114169102021498,0.918858333584017,0.0,0.0,0.0,13116
provoste_pv,0.8588486820153645,0.14115133114341963,0.0,0.0,0.0,13116
artes_pv,1.0000000138707024,0.0,0.0,0.0,0.0,13116
meo_pv,0.8875551122478064,0.11244490862605043,0.0,0.0,0.0,13116
parisi_pv,0.9417500444445821,0.058249980887314895,0.0,0.0,0.0,13116
sichel_pv,0.3375404261385361,0.6624595840475876,1.0837639736152968e-9,0.0,0.0,13116
nulos_pv,0.5452104707551555,0.43000971127961557,0.02477976532550038,4.730405531867788e-8,5.335673307101106e-9,13116
blanco_pv,0.8677733702624264,0.13222619726012058,1.1421524260188099e-7,3.087770494079518e-7,9.485160989424301e-9,13116
noVoto_pv,0.1360178624326463,0.04851881554158353,0.005230506246246634,0.0016937622777858836,0.8085390535017377,13105
boric_pv,1.0000000378438654,0.0,0.0,0.0,0.0,13105
kast_pv,0.0,1.0000000386609524,0.0,0.0,0.0,13105
provoste_pv,0.8264348698831522,0.17356514911253895,0.0,0.0,0.0,13105
artes_pv,1.0000000161251197,0.0,0.0,0.0,0.0,13105
meo_pv,0.8846046791738562,0.11539534309902512,0.0,0.0,0.0,13105
parisi_pv,0.9110786938680266,0.07994314214287021,0.008978149966830778,1.8934983163450566e-8,0.0,13105
sichel_pv,0.11164377489237293,0.8883562421792554,0.0,0.0,0.0,13105
nulos_pv,0.7314115628796714,0.2685884339069813,6.390180209542727e-9,3.0956632531661424e-9,0.0,13105
blanco_pv,0.4769003704427945,1.439373060969687e-6,0.17834934685792594,0.014894657643904689,0.329854185682314,13105
noVoto_pv,0.12193345171446544,0.05488168469321704,0.004582791026659987,0.0020170730242627063,0.8165849995413949,13111
boric_pv,1.000000038650835,0.0,0.0,0.0,0.0,13111
kast_pv,0.0,1.0000000309885442,0.0,0.0,0.0,13111
provoste_pv,0.7289238826414982,0.2710761368502109,0.0,0.0,0.0,13111
artes_pv,1.0000000092977417,2.3500423741553223e-9,0.0,0.0,0.0,13111
meo_pv,0.8977389387329431,0.10226108224382023,0.0,0.0,0.0,13111
parisi_pv,1.0000000320989453,0.0,0.0,0.0,0.0,13111
sichel_pv,0.3694993606750379,0.6305006564161014,0.0,0.0,0.0,13111
nulos_pv,0.5721815406897381,0.22667532819313138,0.20114029240092707,2.7753600698805276e-6,6.335613351790443e-8,13111
blanco_pv,0.34739807778654624,0.6526016526382938,1.3306189175187682e-7,1.1943089378918082e-7,1.7082374427839757e-8,13111
noVoto_pv,0.1350450792912185,0.040087360728322516,0.0019731379330082295,0.0003937779999977294,0.822500644047453,13112
boric_pv,1.000000038610531,0.0,0.0,0.0,0.0,13112
kast_pv,0.0,0.9648983418230517,0.015130081779869015,0.007978801923584784,0.011992779093258195,13112
provoste_pv,0.7355097270356987,0.26449026943661247,1.0683907871067954e-8,1.4932294834672789e-9,0.0,13112
artes_pv,0.9999999911185977,1.6127377432449206e-9,5.023320964312602e-9,4.5738224573457375e-9,0.0,13112
meo_pv,0.8644826266459177,0.13551737442832168,5.915256105465971e-9,1.1104801770562355e-9,0.0,13112
parisi_pv,0.8745933003003101,0.02213268312028655,1.7300857629671357e-10,1.5047364927805175e-8,0.10327400135902984,13112
sichel_pv,0.35251673096128605,0.6346428607937938,0.012840237938788251,1.7647191402733492e-7,0.0,13112
nulos_pv,0.10676665115707513,0.42581347114939655,0.07221181624879355,0.04354808021469502,0.3516599812300398,13112
blanco_pv,0.49153381249025263,0.0976666559141495,0.14669896357628434,0.13954572403312024,0.12455484398619339,13112
noVoto_pv,0.15471893279540266,0.054702910346235124,0.0016176793864813009,0.0017727988144328793,0.787187678657448,13131
boric_pv,1.0000000378176515,0.0,0.0,0.0,0.0,13131
kast_pv,1.7436594152505158e-8,1.0000000055294456,0.0,0.0,0.0,13131
provoste_pv,0.7409128163384273,0.25908720023919785,0.0,0.0,0.0,13131
artes_pv,0.9999999991411301,8.327004179724394e-9,0.0,0.0,0.0,13131
meo_pv,0.7240107820436573,0.2206538809191553,0.043693404659648674,0.0009530899407349789,0.01068884243680365,13131
parisi_pv,0.943608521592352,0.05639148024893208,3.0268934284899932e-9,6.746303771813707e-10,0.0,13131
sichel_pv,0.37427019404509193,0.5263940022626574,1.7405863092588903e-8,0.009924304649401089,0.08941148163698653,13131
nulos_pv,0.7878895128371725,0.21211027406642294,1.546264191387892e-7,5.504585240537517e-8,3.4241331584659297e-9,13131
blanco_pv,0.6503859420743321,0.3341239592125096,2.9819458505999477e-7,0.015489673565232865,1.269533404019209e-7,13131
noVoto_pv,0.0781511198166237,0.08067219050010078,0.007446249884845403,0.001264779712755062,0.8324656600856751,13130
boric_pv,1.000000039438981,0.0,0.0,0.0,0.0,13130
kast_pv,0.02859870805382903,0.9714013214025248,0.0,0.0,0.0,13130
provoste_pv,0.8304661628368707,0.16953386577831486,0.0,0.0,0.0,13130
artes_pv,0.9999999716471903,5.2575939869064483e-8,0.0,0.0,0.0,13130
meo_pv,0.8447837763808421,0.1552162515405606,0.0,0.0,0.0,13130
parisi_pv,0.8748937971407907,0.12510623090600606,0.0,0.0,0.0,13130
sichel_pv,0.36675874043082146,0.6332412886287286,0.0,0.0,0.0,13130
nulos_pv,0.08551892452139596,7.875810474657447e-9,0.0,0.9144810790901027,0.0,13130
blanco_pv,0.6255296716389759,0.37447019596233977,7.613714166634679e-8,3.713504619395477e-8,1.9126496360266334e-8,13130
noVoto_pv,0.13367189638892116,0.07355395905914386,0.006579159260504658,0.002378057380274722,0.7838169279111556,13121
boric_pv,1.0000000385737657,0.0,0.0,0.0,0.0,13121
kast_pv,0.080860872813013,0.9191391542091377,0.0,0.0,0.0,13121
provoste_pv,1.0000000252545147,8.596600147924108e-10,0.0,0.0,0.0,13121
artes_pv,1.0000000179315385,1.0020626261927138e-9,0.0,0.0,0.0,13121
meo_pv,0.9546626282206557,0.045337397845980426,0.0,0.0,0.0,13121
parisi_pv,0.8408088447377411,0.1591911738388566,0.0,0.0,0.0,13121
sichel_pv,0.20899159896969532,0.791008422910103,0.0,0.0,0.0,13121
nulos_pv,0.2495683892128629,0.19718824622820022,0.16410214985965588,2.582732095029561e-7,0.38914095642607155,13121
blanco_pv,0.122393379528363,0.12517490485563668,4.792601365364056e-5,0.0005437617949821552,0.7518400278073646,13121
noVoto_pv,0.11909031994174119,0.0787339740215747,0.007131136016432329,0.001363562728068581,0.7936810072921833,13129
boric_pv,1.00000003835466,0.0,0.0,0.0,0.0,13129
kast_pv,0.011971204228313123,0.9880288198112379,0.0,0.0,0.0,13129
provoste_pv,0.9618284999546796,0.038171520743871944,0.0,0.0,0.0,13129
artes_pv,1.0000000208025808,0.0,0.0,0.0,0.0,13129
meo_pv,1.0000000072871538,1.4890822090263105e-8,0.0,0.0,0.0,13129
parisi_pv,1.0000000144006336,5.421781281341868e-9,0.0,0.0,0.0,13129
sichel_pv,0.263989684128889,0.7360103278144151,1.5859529087453803e-10,0.0,0.0,13129
nulos_pv,0.39750841711807133,0.5516378254776557,0.05085368043410305,7.027684128859872e-8,6.693328712703638e-9,13129
blanco_pv,0.31207140866939737,0.22630420196526024,0.002499014335768296,0.2293870895135313,0.22973828551604283,13129
noVoto_pv,0.15652628263157078,0.06050275828366641,0.006005449012633544,0.0027955684591952816,0.774169941612934,13110
boric_pv,1.0000000397062603,0.0,0.0,0.0,0.0,13110
kast_pv,0.0,1.0000000369614457,0.0,0.0,0.0,13110
provoste_pv,0.6562265337872002,0.3437734893947161,0.0,0.0,0.0,13110
artes_pv,1.0000000347059086,0.0,0.0,0.0,0.0,13110
meo_pv,0.808575161938892,0.16321106268983632,0.027088210631837122,0.0011255719240173072,0.0,13110
parisi_pv,1.0000000366824402,0.0,0.0,0.0,0.0,13110
sichel_pv,0.26004935161611814,0.7399506654290455,0.0,0.0,0.0,13110
nulos_pv,0.7226594576310369,3.1280591065546823e-9,0.09303599957293603,7.13005318589456e-8,0.1843044683674361,13110
blanco_pv,0.9999999756102512,5.1334921699375815e-9,1.075657515738178e-8,1.1259208513716213e-8,0.0,13110
noVoto_pv,0.08392053162797423,0.09123613190729483,0.017015300825515375,0.007109395511972706,0.8007186401272429,13120
boric_pv,1.000000039710997,0.0,0.0,0.0,0.0,13120
kast_pv,0.0,1.0000000377435347,0.0,0.0,0.0,13120
provoste_pv,0.8413583960015133,0.15864163243178558,0.0,0.0,0.0,13120
artes_pv,1.0000000260620558,0.0,0.0,0.0,0.0,13120
meo_pv,0.8448995507557201,0.1551004737704226,0.0,0.0,0.0,13120
parisi_pv,0.9569222501317082,0.04307777342558268,0.0,0.0,0.0,13120
sichel_pv,0.31004333362436465,0.6899566954453956,0.0,0.0,0.0,13120
nulos_pv,0.9798427887219893,0.020156983535388397,2.2699047217482576e-7,7.040747325007811e-9,0.0,13120
blanco_pv,0.9999999686347203,1.1931470306745849e-8,1.3592721245068577e-8,1.05288663149504e-8,0.0,13120
noVoto_pv,0.11393352115227964,0.032629559261887105,0.001976318948395741,1.2058264789580692e-5,0.851448542372648,4301
boric_pv,1.0000000370756204,0.0,0.0,0.0,0.0,4301
kast_pv,0.01834204562989554,0.9816579778073253,0.0,0.0,0.0,4301
provoste_pv,0.731045435711241,0.26895454682469316,2.66464942947884e-8,0.0,0.0,4301
artes_pv,0.3753014959545914,1.433463591442422e-8,2.868107892110848e-7,1.6580661865458546e-7,0.6246980370933649,4301
meo_pv,0.7483152307572798,0.25168477178268134,3.595694384617508e-9,7.41170885771549e-10,0.0,4301
parisi_pv,0.655495532995393,0.2499319767984002,0.0067894709880771155,0.009060125729930302,0.07872289348819941,4301
sichel_pv,0.24437573472555224,0.6906809148106335,0.05687653990418754,0.00806680967190266,8.87723934065887e-10,4301
nulos_pv,1.3507565018925745e-8,0.05464479082154016,0.03558277309653477,1.8812758779733746e-7,0.9097722344467724,4301
blanco_pv,0.2427260528148695,0.5850533979299417,1.2915546422015345e-7,0.1722203545949975,6.550472693563813e-8,4301
noVoto_pv,0.12018550433235833,0.07013544615885425,0.008477287276658788,0.0038200405416836235,0.797381721690445,13118
boric_pv,1.0000000393344726,0.0,0.0,0.0,0.0,13118
kast_pv,0.00953805079800906,0.9904619761666379,0.0,0.0,0.0,13118
provoste_pv,0.7124783163694554,0.28752170717732156,0.0,0.0,0.0,13118
artes_pv,1.000000028651043,0.0,0.0,0.0,0.0,13118
meo_pv,0.8603747850159705,0.13962523269361232,0.0,0.0,0.0,13118
parisi_pv,1.0000000340668453,0.0,0.0,0.0,0.0,13118
sichel_pv,0.35464332438159,0.645356702444425,0.0,0.0,0.0,13118
nulos_pv,0.26947492231903497,0.5505564088808904,0.1799684527785973,2.041316235093797e-7,1.1889853878338523e-8,13118
blanco_pv,0.7225471074115186,0.18018155469192393,4.2204207752209205e-7,0.0972708893399679,2.6514512104876866e-8,13118
noVoto_pv,0.15409209699981727,0.041747392435183335,0.009251435773622014,0.0032828727241438747,0.7916262020672336,13122
boric_pv,1.000000039575719,0.0,0.0,0.0,0.0,13122
kast_pv,0.0,1.0000000377365408,0.0,0.0,0.0,13122
provoste_pv,0.6779449694685095,0.32205505662427597,0.0,0.0,0.0,13122
artes_pv,1.0000000314222972,0.0,0.0,0.0,0.0,13122
meo_pv,0.7902994841725851,0.20970054128526314,0.0,0.0,0.0,13122
parisi_pv,1.0000000370097306,0.0,0.0,0.0,0.0,13122
sichel_pv,0.29987649547676326,0.7001235329055214,0.0,0.0,0.0,13122
nulos_pv,0.8992747966568873,0.08426484849835998,0.016460326744541887,3.267578555994453e-8,0.0,13122
blanco_pv,0.15808822145556328,0.38236583576221744,0.061694029701249035,0.13768239535023444,0.2601695177307358,13122
noVoto_pv,0.09079908368158887,0.07500586933836045,0.015247062695005344,0.009320201118376573,0.8096277831666687,13113
boric_pv,1.0000000386327244,0.0,0.0,0.0,0.0,13113
kast_pv,2.0952182035022655e-8,1.0000000042064465,0.0,0.0,0.0,13113
provoste_pv,0.7402856996664,0.25971431567685993,0.0,0.0,0.0,13113
artes_pv,1.0000000139522562,0.0,0.0,0.0,0.0,13113
meo_pv,1.0000000049262816,1.0663001200372524e-8,0.0,0.0,0.0,13113
parisi_pv,0.9078559711983554,0.09214404598499476,0.0,0.0,0.0,13113
sichel_pv,0.2518250620293084,0.7354014534605342,0.012773502211083441,0.0,0.0,13113
nulos_pv,0.8375542038661604,2.2361678977733938e-8,0.16244575890020568,1.8337754545864503e-8,0.0,13113
blanco_pv,5.568764485979111e-7,0.5032904741010462,0.23994195174979457,0.25676685967196106,1.5760074953923097e-7,13113
noVoto_pv,0.02951827237965835,0.04908837851742069,0.015863257556228902,0.00718876824911111,0.898341323297581,13123
boric_pv,1.0000000393536086,0.0,0.0,0.0,0.0,13123
kast_pv,0.0,1.000000037680832,0.0,0.0,0.0,13123
provoste_pv,0.778971558553064,0.2210284667467444,0.0,0.0,0.0,13123
artes_pv,0.9654431168236991,8.174937334619068e-7,0.03455606528978378,8.619937788428237e-9,0.0,13123
meo_pv,0.8005324010911035,0.19946758832455838,2.3724513190827804e-8,0.0,0.0,13123
parisi_pv,0.5458858365079656,0.45411416564960794,9.74177852370059e-9,0.0,0.0,13123
sichel_pv,0.29438253847689344,0.7056174895713639,0.0,0.0,0.0,13123
nulos_pv,0.7698161113245443,0.18756154759153953,0.042622338052123517,9.71730199918046e-9,0.0,13123
blanco_pv,0.45361042453686706,0.03602724319230966,0.10127923544920317,0.4090830915287577,5.29286240563076e-9,13123
noVoto_pv,0.03757366070893152,0.050800850436190266,0.014916085786806822,0.0108716333086253,0.8858377697594462,13114
boric_pv,1.0000000386043384,0.0,0.0,0.0,0.0,13114
kast_pv,0.0,1.000000039496711,0.0,0.0,0.0,13114
provoste_pv,0.674056599183007,0.3259434265436537,0.0,0.0,0.0,13114
artes_pv,1.0000000157057547,1.1619973178798016e-9,0.0,0.0,0.0,13114
meo_pv,0.96358033708549,0.03641968785089294,0.0,0.0,0.0,13114
parisi_pv,1.000000012702782,1.1632914050612113e-8,0.0,0.0,0.0,13114
sichel_pv,0.14038074877477705,0.8366134323736766,0.023005837979661006,0.0,0.0,13114
nulos_pv,0.8293239330794497,0.13769402255510177,0.03298203973269791,1.215473798388011e-8,0.0,13114
blanco_pv,0.9300235433645438,0.06997643856454813,7.774317811818465e-9,1.7038940340986896e-8,0.0,13114
noVoto_pv,0.031763076570522394,0.055966702266801095,0.013204506549587821,0.013826667446641879,0.8852390471664467,13132
boric_pv,1.0000000315864144,0.0,0.0,0.0,0.0,13132
kast_pv,0.0,1.0000000378047098,0.0,0.0,0.0,13132
provoste_pv,0.5679916041708399,0.3785981150192735,0.05157405144584477,0.0018362387831205344,0.0,13132
artes_pv,0.9728964418096783,0.027103396899792923,8.604788364889146e-8,7.623404759456816e-8,0.0,13132
meo_pv,0.1287371498497101,0.6950527338213315,0.026639227365693158,0.06224233606552459,0.08732855289774068,13132
parisi_pv,0.28843982636716176,0.6157372816137276,2.1372854912766256e-7,0.0958226779842486,3.063128063844149e-10,13132
sichel_pv,0.1318791285495442,0.8364370233473464,0.029414446672191417,0.0022694113369724884,0.0,13132
nulos_pv,0.06655836549585195,0.04879528104409737,0.03984486191419829,0.008048231135889606,0.8367532604099629,13132
blanco_pv,8.209991236529114e-8,0.7812752467493386,0.19492304987436568,0.02380161208897335,9.187409963328046e-9,13132
noVoto_pv,0.14314062665057373,0.048361203860307005,0.006832628011742272,0.0018646144942776983,0.7998009269830993,13201
boric_pv,1.0000000398038378,0.0,0.0,0.0,0.0,13201
kast_pv,0.0,1.0000000386368308,0.0,0.0,0.0,13201
provoste_pv,0.6913139737217666,0.30868605285657985,0.0,0.0,0.0,13201
artes_pv,1.0000000369012727,0.0,0.0,0.0,0.0,13201
meo_pv,0.80377011355825,0.19622991082682595,0.0,0.0,0.0,13201
parisi_pv,1.0000000330421976,0.0,0.0,0.0,0.0,13201
sichel_pv,0.381552871470792,0.6184471573084764,0.0,0.0,0.0,13201
nulos_pv,0.23876087458180664,0.06395767622119397,0.023908315272682543,0.0009887959409874514,0.6723843379833294,13201
blanco_pv,0.42482616257651457,1.0277290011892326e-8,2.874447381370068e-7,0.0276747844650729,0.5474987552363844,13201
noVoto_pv,0.12070807422114023,0.03784631028443857,0.0056130258518838185,0.0015475196827842443,0.8342850699597532,13401
boric_pv,1.0000000392357904,0.0,0.0,0.0,0.0,13401
kast_pv,0.0,1.00000003808537,0.0,0.0,0.0,13401
provoste_pv,0.7189474159470838,0.28105260500904267,0.0,0.0,0.0,13401
